country,description,points,price,variety,contains_location,country_from_location,keywords
Italy,"With a modern winery located at the foot of the picturesque town of Barolo, Cascina Adelaide proudly produces a bold and innovative interpretation of Barolo. This is a powerful and generous wine with big spice, berry, smoke and mineral tones. The cards it plays best, however, are intensity and persistency.",93,88.0,Nebbiolo,True,Italy,"['modern winery', 'Barolo', 'bold', 'innovative', 'powerful', 'generous', 'big spice', 'berry', 'smoke', 'mineral tones', 'intensity', 'persistency']"
Italy,"Here's a Prosecco from the Cartizze cru (offered by the excellent Bortolin estate) that boasts mineral notes and talc powder followed by plush, creamy peach and yellow fruit. The wine ends with a very feminine note of fresh flowers.",88,30.0,Glera,True,Italy,"['Prosecco', 'Cartizze', 'Bortolin estate', 'mineral notes', 'talc powder', 'plush', 'creamy peach', 'yellow fruit', 'fresh flowers']"
France,"With its rounded texture and smooth wood and yellow fruits, this is a generous wine. It has weight and some richness tempered with acidity and a prominent apple skin character. In another few months, the wine's richness will show better.",89,45.0,Chardonnay,False,None,"['rounded texture', 'smooth wood', 'yellow fruits', 'generous wine', 'weight', 'richness', 'acidity', 'apple skin character', 'months', 'richness will show better']"
US,"For an $18 Oregon Pinot, you can't do much better than this well-made wine from a top-flight vintage. Brambly black cherry fruit carries a streak of cola, with ripe, moderate tannins balancing out a medium-long finish.",89,18.0,Pinot Noir,True,US,"['Oregon', 'Pinot', 'brambly black cherry', 'cola', 'ripe', 'moderate tannins', 'medium-long finish']"
Italy,"It opens with aromas of forest floor, porcini mushroom and espresso. The straightforward palate offers bright berry, coffee and grilled herbs alongside firm tannins. Drink 2015–2020.",88,28.0,Nebbiolo,False,None,"['forest floor', 'porcini mushroom', 'espresso', 'bright berry', 'coffee', 'grilled herbs', 'firm tannins', 'drink 2015–2020']"
France,"Atypically dark in color, this brassy Châteauneuf blanc comes across as aromatically muted. Then it's very neutral in flavor, with ample breadth but lacking in richness and depth. It's something of a conundrum.",85,48.0,Rhône-style White Blend,True,France,"['dark color', 'brassy', 'Châteauneuf blanc', 'aromatically muted', 'neutral flavor', 'ample breadth', 'lacking richness', 'lacking depth', 'conundrum']"
US,"Feels soft and cloyingly sweet in pineapple jam and buttered popcorn flavors, and is beginning to be tired and old. Drink up.",82,34.0,Chardonnay,False,None,"['soft', 'cloyingly sweet', 'pineapple jam', 'buttered popcorn', 'tired', 'old', 'drink up']"
US,"Full and round, with snappy acidity that brings life and lift to the luscious fruit, this delicious wine is aimed at those who like a festival of green and yellow fruits in their glass. It has fine texture and length, with a defining mineral streak that elevates this well beyond just fruity. It has medium-term aging potential as well.",91,22.0,Chardonnay,False,None,"['full', 'round', 'snappy acidity', 'luscious fruit', 'green fruits', 'yellow fruits', 'fine texture', 'length', 'mineral streak', 'medium-term aging potential']"
US,"This is an ultrarich, ripe Cabernet, marked by jammy blackberry, blueberry and cherry fruit flavors, with a milk chocolate sweetness and soft, intricate tannins. Made in the soft, modern style, it's best over the next six years.",90,50.0,Cabernet Sauvignon,False,None,"['ultrarich', 'ripe', 'Cabernet', 'jammy', 'blackberry', 'blueberry', 'cherry', 'milk chocolate', 'sweetness', 'soft', 'intricate tannins', 'modern style', 'best over the next six years']"
US,"A bit rugged and hot in the mouth. Offers a good array of plummy cherry flavor, with bright, zingy acidity and a touch of smoky oak.",84,16.0,Pinot Noir,False,None,"['rugged', 'hot', 'plummy', 'cherry flavor', 'bright', 'zingy acidity', 'smoky oak']"
US,"From the steep Sonoma slopes of Mount St. Helena comes this tannic, concentrated young 100% Cabernet. Dramatic in structure and flavor, with massively packed blackberries, dark chocolate and pain grillé. The wine was aged in 49% new oak, which adds smoky, spice overtones. Drink now and through 2013.",93,40.0,Cabernet Sauvignon,True,US,"['Sonoma', 'Mount St. Helena', 'tannic', 'concentrated', 'Cabernet', 'structure', 'flavor', 'blackberries', 'dark chocolate', 'pain grillé', 'new oak', 'smoky', 'spice', 'Drink now', 'through 2013']"
France,"Lightly fruity and fresh, a wine that has some crisp acidity although without much definition. The aftertaste is clean, bringing out attractive citrus and red currant fruits. Screwcap.",84,12.0,Bordeaux-style Red Blend,False,None,"['lightly fruity', 'fresh', 'crisp acidity', 'clean aftertaste', 'citrus fruits', 'red currant fruits', 'screwcap']"
US,"From one of the Russian River's premier Sauvignon Blanc producers, although recent vintages have slipped in quality. The '09 is a good wine, dry and crisp, with citrus, gooseberry and spice flavors. But it's missing the richness of earlier vintages.",87,35.0,Sauvignon Blanc,True,US,"['Russian River', 'Sauvignon Blanc', '2009', 'dry', 'crisp', 'citrus', 'gooseberry', 'spice', 'richness', 'quality']"
Spain,"Apple and nectarine aromas are clean and snappy, with a hint of yeast-based vanilla. A fresh, citric palate delivers lime, green apple, pineapple and nectarine flavors, while the finish is clean as a new razor, with nothing off, bitter or pithy.",88,14.0,Verdejo,False,None,"['apple', 'nectarine', 'yeast-based vanilla', 'fresh', 'citric', 'lime', 'green apple', 'pineapple', 'clean finish', 'no bitterness', 'no pithiness']"
US,"Dull and dusty on the nose, this burly Zin opens up in the glass, offering a slight sweetness of blackberry and vanilla amid its soft texture and structure.",86,22.0,Zinfandel,False,None,"['dull', 'dusty', 'burly', 'Zin', 'slight sweetness', 'blackberry', 'vanilla', 'soft texture', 'structure']"
US,"Classic Lodi Cab, from a vintage that wasn't too hot or too cool. The wine is soft and lush, with milk chocolate and cassis flavors and the vanillins and sweet char of oak. Easy and delicious, it's a wine to drink now.",88,59.0,Cabernet Sauvignon,True,US,"['Lodi', 'Cab', 'soft', 'lush', 'milk chocolate', 'cassis', 'vanillins', 'sweet char', 'oak', 'easy', 'delicious', 'drink now']"
US,"This late-disgorged wine has been released at the age of 11 years. It's a beautiful wine, notable especially for the ultrafine feeling of the mousse, or bubbles. So refined and silky. Rich too are the flavors, in limes, strawberries, toasty lees and minerals. A spectacular sparkling wine that has many years of development ahead.",95,50.0,Sparkling Blend,False,None,"['late-disgorged', '11 years', 'ultrafine mousse', 'refined', 'silky', 'rich flavors', 'limes', 'strawberries', 'toasty lees', 'minerals', 'spectacular sparkling wine', 'development ahead']"
US,"Lots of zesty acidity in this Pinot Noir, giving the pomegranate, rhubarb, red cherry and licorice flavors a bright edge. The wine is very dry and complexly layered. Interesting now, if a bit primary in fruit, and balanced enough to develop additional nuances over the next six years.",92,56.0,Pinot Noir,False,None,"['zesty acidity', 'Pinot Noir', 'pomegranate', 'rhubarb', 'red cherry', 'licorice', 'bright edge', 'very dry', 'complexly layered', 'primary in fruit', 'balanced', 'develop additional nuances', 'next six years']"
US,"Butterscotch and pineapple and peach jam flavors mark this Chardonnay. Fortunately, it's balanced with crisp acidity and a certain minerality. It's an obvious crowd pleaser, and would score higher except for the seemingly sweet finish.",85,15.0,Chardonnay,False,None,"['Butterscotch', 'pineapple', 'peach jam', 'Chardonnay', 'balanced', 'crisp acidity', 'minerality', 'crowd pleaser', 'sweet finish']"
Italy,"Fresh berries, young spice and raw notes of blueberry and raspberry color this bright blend of Montepulciano and Sangiovese from Central Italy. The wine is sharp and immediate in terms of the delivery of its easy tannins and bright, acidic finish.",86,10.0,Red Blend,True,Italy,"['fresh berries', 'young spice', 'blueberry', 'raspberry', 'bright blend', 'Montepulciano', 'Sangiovese', 'Central Italy', 'easy tannins', 'bright finish', 'acidic finish']"
US,"Made from Tempranillo, this is a really pleasant rosé that shows a balance rare in California. Totally dry, crisp and relatively low in alcohol, the wine manages to be long and deep in creamy, spicy cherry, raspberry and vanilla bean flavors. Great job.",87,10.0,Tempranillo,True,US,"['Tempranillo', 'rosé', 'dry', 'crisp', 'low alcohol', 'long', 'deep', 'creamy', 'spicy', 'cherry', 'raspberry', 'vanilla bean', 'balance']"
US,"Pungent of baked plum and baking spice, this Shenandoah Barbera is soft and rustic, yet refined, with a jolt of mocha espresso on the finish. The expert acidity enveloping this wine should pair with Mediterrean-themed food.",88,25.0,Barbera,True,US,"['baked plum', 'baking spice', 'soft', 'rustic', 'refined', 'mocha espresso', 'expert acidity', 'Mediterranean-themed food']"
US,"Big, bold and concentrated, this full-bodied wine was given the complete new-barrel, lees-stirring treatment. It has a deep gold color, with ripe pear and buttered toast aromas that transition to waves of pear and apple on the palate and lingering finish.",91,20.0,Chardonnay,False,None,"['big', 'bold', 'concentrated', 'full-bodied', 'new-barrel', 'lees-stirring', 'deep gold color', 'ripe pear', 'buttered toast aromas', 'waves of pear', 'apple', 'lingering finish']"
US,"If you like 'em big and oaky, then this one's for you. Aromas and flavors of wood-grilled peaches, roasted red apples, buttery toast and rich nuttiness all generously abound. The mouth is full and slightly fat, with moderate acidity and a medium-length, smoky finish.",85,25.0,Chardonnay,False,None,"['big', 'oaky', 'aromas', 'flavors', 'wood-grilled peaches', 'roasted red apples', 'buttery toast', 'rich nuttiness', 'full mouth', 'slightly fat', 'moderate acidity', 'medium-length', 'smoky finish']"
US,"A mix of vineyards and AVAs go into this blended Syrah, which is co-fermented with 6% Viognier. The Viognier is definitely present, and the wine has a top end of grapefruit and citrus, adding scent, flavor and acid. It's full, forward, acidic and a little hot, and delivers plenty of flavor up front. What's not quite there is the layering of flavors that some of the other Walter Dacon Syrahs express.",88,30.0,Syrah,False,None,"['blended Syrah', 'co-fermented', 'Viognier', 'grapefruit', 'citrus', 'scent', 'flavor', 'acid', 'full', 'forward', 'acidic', 'hot', 'layering of flavors', 'Walter Dacon Syrahs']"
France,"A finely structured wine, its tannin fitting well into the rich texture, with berry fruits, dark plums and bitter coffee adding an extra dimension.",88,44.0,Malbec,False,None,"['finely structured', 'tannin', 'rich texture', 'berry fruits', 'dark plums', 'bitter coffee', 'extra dimension']"
US,"The aromas that greet you from the glass bring flowers, cherries, hints of cured meat and more. The wine is already drinking nicely, with an elegant mix of pie cherries and fruit pastry flavors.",88,29.0,Pinot Noir,False,None,"['aromas', 'flowers', 'cherries', 'cured meat', 'drinking nicely', 'elegant', 'pie cherries', 'fruit pastry flavors']"
US,"This is the winery's flagship red; in this vintage it's 64% Cabernet Sauvignon, 22% Merlot and 14% Syrah. Sturdy and structured to age, the Syrah component pops in the pepper and spice, while the Cab and Merlot give it muscle and verve. Youthful, lovely floral notes and pure, pretty berry fruits shine in this ripe but graceful wine with sweet fruit, a pleasing midpalate and a clean and textural finish.",92,42.0,Red Blend,False,None,"['flagship red', 'Cabernet Sauvignon', 'Merlot', 'Syrah', 'sturdy', 'structured', 'age', 'pepper', 'spice', 'muscle', 'verve', 'floral notes', 'berry fruits', 'ripe', 'graceful', 'sweet fruit', 'midpalate', 'clean finish', 'textural finish']"
US,"Nice and smooth, this Merlot is for early drinking. It's as plump as can be in cherries, cocoa, cola and tobacco, with soft acids and even softer tannins.",85,23.0,Merlot,False,None,"['Merlot', 'early drinking', 'plump', 'cherries', 'cocoa', 'cola', 'tobacco', 'soft acids', 'soft tannins']"
US,"For the price, you get a Cabernet that shows some pretty good Napa character. It's ripe and forward with black currants with tough tannins and a hit of sweet oak. Lots going on, and could even age for a few years. If you drink it now, give it a couple hours of airing.",90,22.0,Cabernet Sauvignon,True,US,"['Cabernet', 'Napa', 'ripe', 'black currants', 'tough tannins', 'sweet oak', 'age', 'airing']"
Italy,"A food-friendly blend of Sangiovese, Syrah, Cabernet Sauvignon and Cabernet Franc that shows easy but rich and intense fruit flavors of cherry and blackberry, plus a subtle spice note.",88,20.0,Red Blend,False,None,"['food-friendly', 'blend', 'Sangiovese', 'Syrah', 'Cabernet Sauvignon', 'Cabernet Franc', 'rich', 'intense fruit flavors', 'cherry', 'blackberry', 'subtle spice note']"
France,"This is a firm and stony wine, with dry tannins that give structure to the intense acidity and the red cherry flavor. It's dense and concentrated, with a solid feel that demands several years of aging.",91,28.0,Gamay,False,None,"['firm', 'stony', 'dry tannins', 'structure', 'intense acidity', 'red cherry flavor', 'dense', 'concentrated', 'solid feel', 'aging']"
